time,open,high,low,close,Volume,Volume MA,Developing Poc,Developing VA High,Developing VA Low,Futures Open Interest,Crypto Open Interest (Ouverture),Crypto Open Interest (Haut,Crypto Open Interest (Bas),Crypto Open Interest (Fermeture)
1632124800,44825.73,45300,43200,43731.44,136457.775,45252.748250000055,NaN,NaN,NaN,NaN,50246.475,50554.325,48629.153,49196.862
1632139200,43730.01,44148.84,42467.86,43836.9,167451.314,52174.57200000006,NaN,NaN,NaN,NaN,49196.38,50411.868,48849.971,49012.391
1632153600,43836.9,44260,42910,43852.02,78724.605,54032.93885000006,NaN,NaN,NaN,NaN,49013.912,49188.288,48482.862,48867.963
1632168000,43852.01,43971.35,42561.62,43026.6,66741.03,55427.14725000006,NaN,NaN,NaN,NaN,48843.345,48944.312,47831.349,48797.351
1632182400,43026.61,43103.74,40129.23,42668.97,165131.092,61142.93020000006,NaN,NaN,NaN,NaN,48774.698,49180.218,44990.17,45345.325
1632196800,42668.98,43330,42154.36,43282.03,56634.392,62153.28345000006,NaN,NaN,NaN,NaN,45359.2,46589.003,45275.226,46388.805
1632211200,43281.63,43629.6,43026.16,43269.19,48130.661,62977.57815000006,NaN,NaN,NaN,NaN,46425.172,46622.993,46092.515,46487.251
1632225600,43269.19,43535.55,42151,43066.21,94156.405,64986.62510000006,NaN,NaN,NaN,NaN,46494.869,47502.862,46090.334,46696.018
1632240000,43065.58,43272.81,41480.11,41999.99,130615.407,70105.44740000006,NaN,NaN,NaN,NaN,46695.137,48602.08,46384.905,47277.551
1632254400,41999.99,42325,39503.58,40726.1,188574.939,77784.25520000006,NaN,NaN,NaN,NaN,47282.761,49435.729,45895.998,46693.727
1632268800,40727.83,42400,40551.49,42045.65,89229.711,80912.67905000006,NaN,NaN,NaN,NaN,46692.945,46692.945,43752.001,43927.586
1632283200,42045.66,42730.24,41808.19,42522.33,46961.054,81641.67165000006,NaN,NaN,NaN,NaN,43940.798,46348.266,43920.08,46257.995
1632297600,42522.33,42595.66,41838.04,41919.42,44510.375,82421.23045000006,NaN,NaN,NaN,NaN,46258.625,47174.528,46024.871,47174.528
1632312000,41919.43,43290,41868.86,43198.05,79867.184,85281.93170000004,NaN,NaN,NaN,NaN,47186.787,48305.327,47036.164,47785.188
1632326400,43198.06,43989.98,42823.53,43375.74,105523.876,88474.01135000004,NaN,NaN,NaN,NaN,47804.791,47992.328,44256.08,44314.568
1632340800,43373.59,43662.95,43001,43520,34757.552,87714.94770000005,NaN,NaN,NaN,NaN,44301.583,44316.511,43776.233,44013.855
1632355200,43520,44177,43056,44053.95,50679.429,88734.01530000004,NaN,NaN,NaN,NaN,44062.031,44623.599,43826.088,44623.599
1632369600,44053.95,44413.45,43682.01,44211.73,44877.149,89020.85325000004,NaN,NaN,NaN,NaN,44595.099,45686.365,44593.566,45245.056
1632384000,44211.25,44278,43351,43633.6,57993.229,87361.49520000005,NaN,NaN,NaN,NaN,45254.827,46506.283,45254.827,46256.747
1632398400,43633.6,44250,43373.05,43740.46,62745.708,87488.14435000005,NaN,NaN,NaN,NaN,46274.952,46447.525,45655.243,45784.789
1632412800,43740.48,44928.8,43580,44743.97,77514.433,84540.97725000005,NaN,NaN,NaN,NaN,45782.703,46586.117,45383.786,46317.416
1632427200,44743.97,44976.48,44322.4,44828.29,36443.577,77990.59040000006,NaN,NaN,NaN,NaN,46279.659,46498.823,45858.898,46428.215
1632441600,44828.29,44959.61,44200,44270.3,35562.323,75832.47630000007,NaN,NaN,NaN,NaN,46430.184,46562.894,45995.923,46121.934
1632456000,44270.31,45134.33,43873.11,44785.01,64086.595,75699.75455000006,NaN,NaN,NaN,NaN,46139.455,47252.243,45456.955,47252.243
1632470400,44785.01,45050,40650,41510.06,250306.093,79958.50460000006,NaN,NaN,NaN,NaN,47089.654,49776.051,47089.654,48373.51
1632484800,41510.06,42640.64,40818.19,41927.65,160633.813,85158.47565000007,NaN,NaN,NaN,NaN,48396.157,48764.222,46879.662,47076.517
1632499200,41927.63,42500,41722.8,42337.69,51755.481,85339.71665000005,NaN,NaN,NaN,NaN,47097.315,47130.49,46527.808,46889.863
1632513600,42337.68,43196.82,42271.87,42798.49,46251.215,82944.45715000006,NaN,NaN,NaN,NaN,46892.546,46905.028,45134.318,45175.571
1632528000,42798.49,42938,42010.76,42588.72,44364.348,78631.90420000005,NaN,NaN,NaN,NaN,45179.221,45440.368,44566.241,45085.714
1632542400,42588.73,42849.34,42172,42357.97,38205.811,71113.44780000005,NaN,NaN,NaN,NaN,45090.037,46321.942,45006.278,46202.489
1632556800,42350.1,42950,41630.26,42472.89,81861.094,70745.01695000005,NaN,NaN,NaN,NaN,46203.339,46516.254,44892.002,44920.987
1632571200,42472.89,42749.69,42145.18,42644.01,52233.338,71008.63115000006,NaN,NaN,NaN,NaN,44929.962,45093.376,44272.984,44372.684
1632585600,42644.01,42800,42340,42637.26,38001.664,70683.19560000006,NaN,NaN,NaN,NaN,44377.359,44430.111,43911.059,44337.117
1632600000,42637.02,42792,42356,42651.58,22418.54,67810.76340000007,NaN,NaN,NaN,NaN,44339.762,44456.691,43643.962,43913.757
1632614400,42646.84,42714,41885.82,42196.89,41156.796,64592.40940000008,NaN,NaN,NaN,NaN,43914.252,44733.326,43878.455,44438.22
1632628800,42196.88,42288.12,40725.01,41214.97,72267.576,66467.91060000009,NaN,NaN,NaN,NaN,44439.431,45825.577,44290.769,45784.841
1632643200,41214.97,43755,41030.61,43058.87,130713.429,70469.61060000009,NaN,NaN,NaN,NaN,45787.374,48076.563,44594.983,45681.727
1632657600,43058.86,43441.18,43058.86,43314.19,38687.911,70160.14870000009,NaN,NaN,NaN,NaN,45667.316,46466.393,44959.429,45228.227
1632672000,43314.19,43529,43059,43244.59,23183.202,68419.64735000009,NaN,NaN,NaN,NaN,45231.46,45453.147,44573.636,44576.671
1632686400,43245.25,43940,42650,43150,48387.758,67701.74985000008,NaN,NaN,NaN,NaN,44575.489,45210.064,43936.998,44247.504
1632700800,43150.01,44350,42914.04,44028.89,50573.016,66354.67900000009,NaN,NaN,NaN,NaN,44257.757,45313.934,43992.107,45151.95
1632715200,44028.89,44230.97,43623.6,43665.96,32254.405,66145.22040000008,NaN,NaN,NaN,NaN,45141.215,45749.267,44582.929,45731.252
1632729600,43662.7,44100,43330,43735.01,41911.37,66462.67275000009,NaN,NaN,NaN,NaN,45713.28,46132.483,45523.364,46105.038
1632744000,43735,44060.72,43019,43266.54,69178.265,66717.25625000008,NaN,NaN,NaN,NaN,46114.85,46512.822,45527.568,46194.429
1632758400,43266.54,43389.95,42825.78,42994.8,38182.083,56111.05575000008,NaN,NaN,NaN,NaN,46208.241,46208.241,45802.212,45946.229
1632772800,42994.81,43398.57,42059.13,42122.69,53216.062,50740.16820000009,NaN,NaN,NaN,NaN,45961.909,45961.909,43834.366,43992.096
1632787200,42122.69,42599.94,41900.67,42527,41437.201,50224.25420000008,NaN,NaN,NaN,NaN,44024.216,44380.516,43398.339,44372.811
1632801600,42527.72,42749,41629.01,41762.05,53234.934,50573.44015000008,NaN,NaN,NaN,NaN,44373.549,45438.806,44221.106,45371.382
1632816000,41763.93,42150,41505.01,42087.21,65640.105,51637.22800000008,NaN,NaN,NaN,NaN,45381.007,47635.204,45045.88,47615.922
1632830400,42085.72,42566.85,41254.41,41446.3,102616.356,54857.75525000008,NaN,NaN,NaN,NaN,47637.361,48530.895,46918.969,48250.874
1632844800,41443.37,41800,41100.53,41583.23,53505.248,53439.962950000074,NaN,NaN,NaN,NaN,48253.213,48715.411,47279.763,47300.688
1632859200,41583.24,41999,40854,41006.32,43312.399,52993.91600000007,NaN,NaN,NaN,NaN,47314.08,47408.477,45390.383,45711.539
1632873600,41002.96,42262.88,40708.73,42186.65,64818.752,54334.770400000074,NaN,NaN,NaN,NaN,45743.997,46194.678,45156.883,45482.239
1632888000,42186.67,42493.72,41965.82,42429.27,37378.049,55082.745850000065,NaN,NaN,NaN,NaN,45495.899,46282.641,45435.94,46259.95
1632902400,42429.28,42474.06,42109.59,42374.1,35147.306,54782.27135000007,NaN,NaN,NaN,NaN,46274.762,46427.177,45870.42,46055.778
1632916800,42374.1,42576.8,41613.3,41694.15,63478.681,54342.826600000066,NaN,NaN,NaN,NaN,46068.348,46859.187,45671.619,46831.656
1632931200,41694.15,41820,41040.01,41198.42,52244.17,50419.363650000065,NaN,NaN,NaN,NaN,46829.319,47560.239,46813.647,47121.076
1632945600,41198.42,41547.58,40887,41499.71,40247.82,50497.35910000007,NaN,NaN,NaN,NaN,47120.541,48301.275,47083.875,48155.511
1632960000,41499.7,43732.71,41387.78,43566.97,86920.679,53684.23295000007,NaN,NaN,NaN,NaN,48166.273,48286.578,44990.966,45345.839
1632974400,43566.97,43822.85,43206,43276.02,43483.797,53439.034900000064,NaN,NaN,NaN,NaN,45342.714,46562.296,45178.407,46425.482
1632988800,43276.02,43442.83,42710.4,43055.44,64065.893,54113.67875000006,NaN,NaN,NaN,NaN,46420.396,48230.072,46145.549,47689.474
1633003200,43055.44,43778.88,42820,43126.77,80977.781,56549.84755000005,NaN,NaN,NaN,NaN,47691.833,48735.609,47018.106,47194.326
1633017600,43126.77,44100,42810.06,43515.5,75584.32,58233.49505000005,NaN,NaN,NaN,NaN,47201.508,48693.122,46397.516,48112.291
1633032000,43515.27,43889.68,43071.56,43796.57,38154.896,56682.32660000005,NaN,NaN,NaN,NaN,48074.052,48190.751,47346.094,47917.601
1633046400,43799.49,44043.22,43260.01,43609.27,45391.977,57042.82130000005,NaN,NaN,NaN,NaN,47913.813,49148.564,47907.28,48304.565
1633060800,43609.27,44793.97,43437,44753.98,65176.097,57640.82305000005,NaN,NaN,NaN,NaN,48316.271,54068.482,48150.643,54067.234
1633075200,44753.98,47925.41,44679.84,47482.27,153071.888,63222.55740000006,NaN,NaN,NaN,NaN,54065.036,56751.135,49047.342,49225.162
1633089600,47482.28,47888,46756.58,47339.99,86174.404,64869.53090000007,NaN,NaN,NaN,NaN,49221.242,51881.654,49221.242,51435.985
1633104000,47340,48234.29,47210.92,48009.37,53638.134,64269.432350000076,NaN,NaN,NaN,NaN,51450.12,51767.325,51123.686,51619.412
1633118400,48009.51,48450,47710.74,48123.94,46039.268,61440.57795000008,NaN,NaN,NaN,NaN,51602.928,51620.36,50281.556,50847.984
1633132800,48123.93,48218.8,47429.21,47510.45,31301.876,60330.409350000074,NaN,NaN,NaN,NaN,50844.857,51011.712,50107.474,50250.917
1633147200,47510.44,47888,47410,47702.96,22551.259,59292.35235000008,NaN,NaN,NaN,NaN,50257.902,50338.414,49525.509,49882.246
1633161600,47701.38,47867.8,47450.81,47665,26612.509,57382.04020000008,NaN,NaN,NaN,NaN,49878.893,50320.36,49826.623,49852.03
1633176000,47664.99,48338.68,47600,47812.24,45374.946,57781.885050000084,NaN,NaN,NaN,NaN,49851.967,49867.652,48747.85,49513.667
1633190400,47812.23,48238.15,47638.09,48234.41,29378.231,57493.43130000008,NaN,NaN,NaN,NaN,49530.056,49634.581,49238.177,49574.946
1633204800,48233.07,48270.2,47536.67,47626.61,27347.167,55686.85560000007,NaN,NaN,NaN,NaN,49568.043,49872.047,49468.327,49865.479
1633219200,47626.62,47963,47071.26,47890.05,36685.496,54908.921900000074,NaN,NaN,NaN,NaN,49880.785,49924.515,49072.894,49368.457
1633233600,47890.05,48080,47776.58,47874.99,17733.513,53783.206550000075,NaN,NaN,NaN,NaN,49377.478,50048.449,49365.385,50018.773
1633248000,47875,48029.22,47601.26,47961.48,22173.035,50545.824350000075,NaN,NaN,NaN,NaN,50021.785,50225.567,49944.318,50217.214
1633262400,47961.47,48150,47790.42,47863.5,25559.597,49649.61435000007,NaN,NaN,NaN,NaN,50226.244,50763.408,50096.496,50647.059
1633276800,47863.51,49304.12,47809,48774.37,62363.762,49564.507800000065,NaN,NaN,NaN,NaN,50646.177,50875.591,49062.925,49672.938
1633291200,48774.38,48835.25,47608.55,48187.3,47894.972,47910.367350000066,NaN,NaN,NaN,NaN,49671.165,49704.727,47891.893,48050.595
1633305600,48187.99,48268.98,47284.66,47457.68,39500.198,46106.16125000007,NaN,NaN,NaN,NaN,48051.291,48266.069,47130.647,47567.656
1633320000,47457.3,47860.5,47214.58,47836.39,31049.402,45750.88655000007,NaN,NaN,NaN,NaN,47571.917,47940.856,47173.086,47766.865
1633334400,47836.4,47941.5,47349.34,47570,27790.641,44870.81975000007,NaN,NaN,NaN,NaN,47787.732,48238.882,47686.826,48125.547
1633348800,47569.99,48500,46885.29,47747.79,85178.016,45870.91570000007,NaN,NaN,NaN,NaN,48147.637,48514.548,46661.618,46687.975
1633363200,47747.79,49544.48,47680.61,49374.94,101626.686,43298.65560000007,NaN,NaN,NaN,NaN,46699.765,47902.244,46214.186,47902.244
1633377600,49368.39,49479.52,48551.07,49198.22,39279.894,40953.93010000007,NaN,NaN,NaN,NaN,47865.847,48418.228,47735.838,48042.673
1633392000,49199.78,49888,49009.21,49277.76,40188.705,40281.458650000066,NaN,NaN,NaN,NaN,48062.898,48520.106,47945.866,48124.052
1633406400,49277.77,49657.38,49061,49447.41,24470.73,39203.03175000007,NaN,NaN,NaN,NaN,48129.259,48590.792,47800.062,48532.332
1633420800,49444.97,50364.38,49360,49850,68221.705,41049.02320000006,NaN,NaN,NaN,NaN,48532.605,51799.495,48532.605,51799.495
1633435200,49849.99,50344.77,49574.23,49770.9,55415.104,42692.21545000006,NaN,NaN,NaN,NaN,51858.847,53025.099,51858.847,52507.893
1633449600,49770.91,51450,49614.59,51164.85,65944.517,44658.815850000065,NaN,NaN,NaN,NaN,52505.807,54043.331,52505.807,53252.901
1633464000,51164.86,51888,51080,51455.12,59803.052,45380.22115000007,NaN,NaN,NaN,NaN,53228.366,53510.618,52216.224,52761.471
1633478400,51460.22,51585.71,50905,51484.84,33086.689,45565.64405000007,NaN,NaN,NaN,NaN,52763.056,52801.125,52219.606,52799.658
1633492800,51484.84,51839.99,51164.43,51430.03,34665.448,45931.55810000007,NaN,NaN,NaN,NaN,52798.354,53618.952,52731.352,53559.232
1633507200,51430.03,51490.96,50410,51296.44,80723.672,48133.466900000065,NaN,NaN,NaN,NaN,53559.593,54343.685,52900.212,53738.83
1633521600,51296.44,56416.02,51248.94,55014.04,180865.745,56290.07850000006,NaN,NaN,NaN,NaN,53742.196,55437.085,50264.514,50332.838
1633536000,55014.04,55147.19,54510,55078.56,45790.527,57470.953100000064,NaN,NaN,NaN,NaN,50319.722,50361.8,49582.831,49888.7
1633550400,55078.55,55817,54840,55321.6,43599.667,58372.956600000056,NaN,NaN,NaN,NaN,49856.851,50112.505,49533.425,50053.282
1633564800,55327.45,55337.8,54145.42,54853.63,50480.746,57778.80580000005,NaN,NaN,NaN,NaN,50058.475,50123.431,49307.125,49731.762
1633579200,54853.63,55280,54325,54808.39,31968.056,56982.46000000006,NaN,NaN,NaN,NaN,49710.407,50875.613,49710.407,50686.696
1633593600,54807.63,54826.87,53861.03,54356,48013.385,57408.11935000005,NaN,NaN,NaN,NaN,50688.864,52852.135,50617.922,52433.94
1633608000,54354.98,54752.23,53374.34,53959.27,71239.286,59417.61355000005,NaN,NaN,NaN,NaN,52426.775,52470.503,51132.365,51931.64
1633622400,53959.28,54369.3,53455.3,54019.5,32294.73,59642.81800000005,NaN,NaN,NaN,NaN,51930.687,52542.985,51622.064,51824.348
1633636800,54019.5,54659.38,53650,53814.99,28978.342,56832.834300000046,NaN,NaN,NaN,NaN,51822.938,52213.22,51726.5,52131.081
1633651200,53814.99,54450,53740.7,53858.46,24389.543,52970.97715000005,NaN,NaN,NaN,NaN,52135.547,52260.777,51821.176,52250.433
1633665600,53858.47,55046.88,53647.3,54851.88,35562.654,52785.11515000005,NaN,NaN,NaN,NaN,52249.787,53135.929,52199.189,52306.315
1633680000,54851.89,56208.73,54785,55300.99,70861.259,54318.74285000005,NaN,NaN,NaN,NaN,52308.756,52946.805,51890.611,52119.666
1633694400,55301,55359,54000,54349.03,66584.854,56424.449050000054,NaN,NaN,NaN,NaN,52071.194,52587.493,51856.888,52378.349
1633708800,54349.04,54734.24,54070.87,54711.8,29271.929,54476.96025000005,NaN,NaN,NaN,NaN,52365.112,52528.878,51184.541,51186.414
1633723200,54713.17,54798.53,53768,53975,28539.796,53133.19485000005,NaN,NaN,NaN,NaN,51199.156,51211.312,50629.003,50945.964
1633737600,53974.99,54737.26,53656.66,54587.26,27436.925,51207.81525000006,NaN,NaN,NaN,NaN,50937.068,51297.158,50696.778,51264.483
1633752000,54587.26,55206.27,54400.81,54943.45,29433.798,49689.352550000054,NaN,NaN,NaN,NaN,51273.247,51532.342,50745.912,51357.679
1633766400,54943.46,55434.52,54509.02,54820,37225.088,49896.27250000005,NaN,NaN,NaN,NaN,51355.172,51640.1,50733.77,51223.862
1633780800,54820.01,55589,54820.01,55016.38,31975.21,49761.76060000005,NaN,NaN,NaN,NaN,51224.802,51632.637,51179.785,51376.722
1633795200,55016.38,55179.65,54600,54680.44,22046.93,46827.92350000005,NaN,NaN,NaN,NaN,51379.946,51664.905,51178.989,51460.837
1633809600,54680.44,55188.61,54342.36,54960.77,19377.442,38753.508350000055,NaN,NaN,NaN,NaN,51468.072,51470.5,50988.62,50997.374
1633824000,54960.79,55237.95,54101,55076.4,38153.18,38371.641000000054,NaN,NaN,NaN,NaN,51011.04,51640.857,50789.918,51418.262
1633838400,55075.01,56165.51,54871.85,55699,50205.002,38701.90775000006,NaN,NaN,NaN,NaN,51408.507,52950.544,51272.647,52466.101
1633852800,55699,55980,54710,55182.23,44971.352,38426.43805000005,NaN,NaN,NaN,NaN,52472.496,52974.239,52173.502,52356.738
1633867200,55182.24,55600,54641,55383.24,37217.943,38688.93240000005,NaN,NaN,NaN,NaN,52372.861,52802.555,51762.358,52037.821
1633881600,55383.23,55554.52,55007.18,55475.46,28703.442,37723.43525000005,NaN,NaN,NaN,NaN,52037.582,52181.836,51912.404,52125.551
1633896000,55475.45,56789,54329.39,54700,89821.899,38652.56590000005,NaN,NaN,NaN,NaN,52127.297,52869.234,51324.564,52509.223
1633910400,54700,56861.52,54458,56538.24,66036.472,40339.65300000005,NaN,NaN,NaN,NaN,52509.854,52567.677,51166.87,52305.164
1633924800,56538.24,57164.92,56158.31,56819.99,51461.605,41463.81615000005,NaN,NaN,NaN,NaN,52307.463,54639.092,52281.904,54615.057
1633939200,56820,56915.53,55910,56437.85,48793.216,42683.999800000056,NaN,NaN,NaN,NaN,54622.744,54927.749,53521.752,53547.91
1633953600,56437.85,57685.86,56150.51,57500,71561.859,44483.96005000005,NaN,NaN,NaN,NaN,53542.429,54069.41,53109.49,54017.407
1633968000,57500,57880,57200.84,57501.9,36940.918,42787.94300000005,NaN,NaN,NaN,NaN,54019.712,54758.312,53945.931,54636.628
1633982400,57501.9,57542.95,56810,57500.01,40073.98,41462.39930000005,NaN,NaN,NaN,NaN,54622.833,54622.833,53926.606,54294.537
1633996800,57500.01,57504.62,56440.01,56743.26,46972.517,42347.42870000005,NaN,NaN,NaN,NaN,54287.236,54803.501,54128.061,54352.735
1634011200,56743.25,57756.52,56584.76,57335.3,45249.453,43182.91155000005,NaN,NaN,NaN,NaN,54350.994,54350.994,53060.471,53733.876
1634025600,57335.31,57630,56707.43,57259.99,45040.04,44063.067300000046,NaN,NaN,NaN,NaN,53732.641,55134.137,53731.589,54528.796
1634040000,57259.99,57478.99,56060,56352.17,78185.277,46500.64125000005,NaN,NaN,NaN,NaN,54534.366,55436.687,54466.894,55023.79
1634054400,56352.17,56434.28,55151.32,55369.15,60127.754,47645.774550000046,NaN,NaN,NaN,NaN,55019.794,55688.915,54934.698,55382.112
1634068800,55369.14,56560.62,53750,56011.84,73572.734,49725.65075000005,NaN,NaN,NaN,NaN,55398.27,55706.25,51250.254,51250.254
1634083200,56011.83,56624.1,55823.28,56275.5,27038.614,49975.23495000005,NaN,NaN,NaN,NaN,51242.121,51386.943,51132.356,51253.96
1634097600,56275.51,56364.32,54569.16,54640.19,71600.312,52586.37845000004,NaN,NaN,NaN,NaN,51253.757,52653.761,51174.398,52572.204
1634112000,54638.97,55324.16,54271.24,55209.51,65531.917,53955.31530000004,NaN,NaN,NaN,NaN,52582.412,52587.537,51649.417,51790.512
1634126400,55209.51,56432,54520,56170.86,69768.586,54933.494500000044,NaN,NaN,NaN,NaN,51804.86,51825.865,50715.526,50722.343
1634140800,56170.08,57300,56080,57260.95,48615.929,55115.723350000044,NaN,NaN,NaN,NaN,50719.497,50719.497,48441.343,48496.514
1634155200,57260.94,57822.38,56622.9,57393.65,45158.96,55512.77420000004,NaN,NaN,NaN,NaN,48489.914,48938.576,48152.341,48767.282
1634169600,57393.65,58586.67,57168.15,58117.79,53273.162,56741.26020000004,NaN,NaN,NaN,NaN,48781.173,50348.763,48753.947,49807.292
1634184000,58117.79,58219,57363.23,57416.57,32598.366,53880.08355000004,NaN,NaN,NaN,NaN,49810.717,50157.864,49485.234,50107.104
1634198400,57416.58,58199.2,57224.7,57682,38956.471,52526.083500000044,NaN,NaN,NaN,NaN,50114.511,51051.671,50114.511,50550.845
1634212800,57682.27,57950,56980.31,57379.56,51669.384,52536.472450000045,NaN,NaN,NaN,NaN,50562.478,50864.045,50114.404,50574.557
1634227200,57379.56,58131.3,56800,57860.89,60182.291,53105.926200000045,NaN,NaN,NaN,NaN,50574.317,51408.751,50185.345,50403.043
1634241600,57860.89,57900,57234.17,57378.19,18040.077,50429.83710000005,NaN,NaN,NaN,NaN,50414.783,50507.471,50107.8,50462.428
1634256000,57377.12,59500,56900,59445.04,91087.911,53137.18675000005,NaN,NaN,NaN,NaN,50464.244,51221.813,49693.785,50576.431
1634270400,59445.05,60100,59159.93,59290.78,65894.165,54428.196000000054,NaN,NaN,NaN,NaN,50594.852,53421.12,50534.225,53393.211
1634284800,59290.79,59579.67,58802.41,59550.17,49766.066,54567.87345000006,NaN,NaN,NaN,NaN,53384.7,54457.996,52952.885,54449.708
1634299200,59549.16,60480,59211,60090.68,81571.548,56383.978200000056,NaN,NaN,NaN,NaN,54474.141,55775.672,53996.357,54841.013
1634313600,60086.78,61946,60040.55,61507.61,103722.803,59318.11635000006,NaN,NaN,NaN,NaN,54845.229,55710.027,54236.454,54867.667
1634328000,61507.6,63997.61,60806.75,61702.33,101324.02,60475.05350000006,NaN,NaN,NaN,NaN,54885.906,54974.451,51889.198,52841.689
1634342400,61702.33,61800.47,61151,61691.63,28876.543,58912.492950000065,NaN,NaN,NaN,NaN,52833.091,52833.091,52011.996,52229.885
1634356800,61691.62,62444.23,61587.06,61782.64,35285.876,56998.15005000007,NaN,NaN,NaN,NaN,52227.388,53474.434,52222.326,52902.478
1634371200,61782.65,62138.37,61410.04,61687.72,28927.002,57092.56945000007,NaN,NaN,NaN,NaN,52906.568,53974.119,52405.132,53959.315
1634385600,61687.72,61694.95,60500,60988.97,59945.091,56509.808400000074,NaN,NaN,NaN,NaN,53910.4,54409.523,53547.564,53994.351
1634400000,60988.97,61285.64,60220,60884.35,36673.603,55066.892700000084,NaN,NaN,NaN,NaN,53998.986,54832.015,53978.455,54235.999
1634414400,60884.34,61400,60519.38,60925.56,23543.784,52755.65260000009,NaN,NaN,NaN,NaN,54237.706,54437.749,54042.315,54166.95
1634428800,60925.56,61500,60531,61175.2,27985.16,51724.11415000009,NaN,NaN,NaN,NaN,54167.886,54339.762,53688.288,54248.506
1634443200,61175.21,61319.1,60360,60389.57,22807.513,50606.541800000094,NaN,NaN,NaN,NaN,54249.06,55487.245,54057.414,55487.245
1634457600,60389.57,61547.56,60375.57,61021.05,32646.335,49575.20045000009,NaN,NaN,NaN,NaN,55496.504,55673.733,54612.09,55023.004
1634472000,61021.05,61333,60530.43,60820.55,33998.82,49645.223150000085,NaN,NaN,NaN,NaN,55043.173,56077.569,54819.905,56003.184
1634486400,60820.55,61142.82,60418.29,60563.24,23039.178,48849.35850000008,NaN,NaN,NaN,NaN,56005.352,56031.239,54971.855,55762.443
1634500800,60563.23,61796.47,58850,61571.45,99655.508,51248.66470000009,NaN,NaN,NaN,NaN,55768.951,55773.383,53058.11,53226.057
1634515200,61571.45,62633.66,61442.01,62175.01,46856.454,50582.37285000009,NaN,NaN,NaN,NaN,53233.674,53386.044,51793.639,51821.097
1634529600,62175,62800,61806.31,61929.37,39720.952,51666.41660000009,NaN,NaN,NaN,NaN,51859.863,53341.631,51859.863,53341.631
1634544000,61929.38,62529.14,60620,60983.73,84981.117,51361.07690000009,NaN,NaN,NaN,NaN,53367.317,54848.006,52484.402,54486.171
1634558400,60983.73,62250,59897.61,62021.07,88260.636,52479.40045000009,NaN,NaN,NaN,NaN,54486.376,54649.682,52953.343,53209.81
1634572800,62021.07,62428,61070.3,61449.9,46621.257,52322.16000000008,NaN,NaN,NaN,NaN,53209.453,53620.101,52271.738,52307.867
1634587200,61449.91,62132.98,61128.32,62037.92,26838.065,49585.485850000085,NaN,NaN,NaN,NaN,52302.297,52332.722,51687.235,51778.168
1634601600,62037.92,63088,61694.65,62634.99,49481.1,46873.400700000086,NaN,NaN,NaN,NaN,51786.628,52398.509,51557.089,51749.674
1634616000,62634.83,62870.95,62018.13,62320.32,31437.363,43379.06785000009,NaN,NaN,NaN,NaN,51752.772,52525.867,51630.009,52465.421
1634630400,62320.32,62620.61,61800,62176.5,40335.26,43952.00370000009,NaN,NaN,NaN,NaN,52510.958,52837.746,52336.65,52668.258
1634644800,62176.5,63349.67,61300,62427.11,128526.158,48614.01780000009,NaN,NaN,NaN,NaN,52690.873,54403.517,52690.873,54171.536
1634659200,62427.1,64377.45,62350,64219.99,81231.926,51229.26400000009,NaN,NaN,NaN,NaN,54168.305,55324.507,53418.419,55034.833
1634673600,64219.99,64500,63712,64316.7,48232.16,50643.61745000009,NaN,NaN,NaN,NaN,55081.846,55668.758,55081.846,55541.356
1634688000,64314.75,64400,63750,63871.45,27908.602,50205.36740000009,NaN,NaN,NaN,NaN,55542.723,55981.433,55433.096,55626.177
1634702400,63871.46,64226.9,63518.81,64033.57,29726.212,50514.48880000009,NaN,NaN,NaN,NaN,55622.193,56070.868,55507.398,55701.497
1634716800,64033.57,64293.66,63777,63856.84,27122.188,50471.34020000008,NaN,NaN,NaN,NaN,55701.146,56569.234,55701.146,56483.174
1634731200,63856.08,67150,63828,66914.74,153773.157,57019.62240000009,NaN,NaN,NaN,NaN,56489.14,56863.101,54147.655,56276.855
1634745600,66918.39,67024.2,66223.39,66450.94,44838.798,57629.24555000009,NaN,NaN,NaN,NaN,56276.176,56800.284,55623.134,55900.979
1634760000,66450.95,66499.43,65535.8,66064.24,41368.981,57997.75360000008,NaN,NaN,NaN,NaN,55924.909,57148.681,55924.909,56970.426
1634774400,66064.25,66109.3,64200,65125.63,87198.033,61205.69635000008,NaN,NaN,NaN,NaN,56981.519,57497.491,56495.965,57031.851
1634788800,65125.63,65325,64214,65128.87,46399.91,58542.91645000008,NaN,NaN,NaN,NaN,57028.489,58009.951,56671.688,57499.154
1634803200,65128.88,66750,64100,64891.94,96807.55,61040.47125000008,NaN,NaN,NaN,NaN,57495.93,57560.799,54624.891,55805.737
1634817600,64893.03,65666,62000,63040.21,134977.491,65803.29820000008,NaN,NaN,NaN,NaN,55815.118,56515.966,54816.513,55266.349
1634832000,63040.21,63701.02,62464.21,62869.5,64597.079,64784.09630000007,NaN,NaN,NaN,NaN,55274.394,55490.096,54252.349,54745.281
1634846400,62869.5,63169.43,62020.82,62260.33,48633.589,62802.74395000007,NaN,NaN,NaN,NaN,54724.314,55172.593,54310.626,55172.593
1634860800,62260.33,63375,62181.91,63279.94,39588.344,62451.09830000007,NaN,NaN,NaN,NaN,55188.326,55359.824,54684.635,54953.144
1634875200,63279.94,63481.02,62511,63424.53,32980.396,62758.21485000007,NaN,NaN,NaN,NaN,54941.056,55537.979,54895.027,55078.174
